鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
桃園區,房地(土地+建物)+車位,同德五街1~30號,17.61,都市：其他:商業區,,,1091020,土地1建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,210.83999999999997,3,2,3,有,有,24300000,119255,坡道平面,27.2,2400000,,RPWQMLRKJIPFFAH86DA,108.11,0.0,13.27,有,
桃園區,房地(土地+建物)+車位,藝文一街61~90號,18.04,都市：其他:商業區,,,1091022,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090106,213.3,0,0,0,無,有,23600000,114992,坡道平面,27.2,2200000,,RPXQMLRKJIPFFAH96DA,110.96,0.0,13.27,有,
桃園區,房地(土地+建物)+車位,經國路391~420號,10.85,都市：其他:住宅區,,,1091227,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,145.95,3,2,2,有,有,8730000,59815,坡道平面,0.0,0,陽台外推;,RPTNMLRJJHGGFAH87DA,73.16,2.25,8.98,有,
桃園區,房地(土地+建物)+車位,幸福路181~210號,18.41,都市：其他:住宅區,,,1091123,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,131.11,2,2,1,有,有,12600000,101616,坡道平面,25.32,1850000,,RPSSMLSJJHGGFAH38DA,62.88,3.8,4.34,有,
桃園區,房地(土地+建物)+車位,大華三街1~30號,37.3,都市：其他:住宅區,,,1091215,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831024,160.49,5,2,2,有,有,7600000,47355,升降平面,0.0,0,陽台外推;其他增建;,RPPTMLTKJHGGFAH38DA,108.85,0.68,11.34,有,001
桃園區,車位,大興西路二段241~270號,1.55,都市：其他:住宅區,,,1100111,土地1建物1車位1,地下一層,二十層,其他,見其他登記事項,鋼筋混凝土造,0841103,38.72,0,0,0,有,有,1500000,,坡道平面,38.72,1500000,僅車位交易;,RPPRMLOKJHGGFAH67DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),昆明路181~210號,26.2,都市：其他:住宅區,,,1100119,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741029,98.74,1,1,1,有,有,11500000,116467,,0.0,0,,RPTOMLQLJHGGFAH08DA,98.74,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,藝文一街61~90號,21.64,都市：其他:商業區,,,1091219,土地1建物1車位2,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,280.01,3,2,3,有,有,32380000,124019,坡道平面,54.4,4400000,,RPVUMLQLJHGGFAH88DA,129.49,0.0,19.75,有,
桃園區,房地(土地+建物)+車位,幸福路181~210號,23.01,都市：其他:住宅區,,,1091231,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,154.51,3,2,2,有,有,12850000,84338,坡道平面,23.49,1800000,,RPQNMLTLJHGGFAH97DA,78.71,2.5,6.77,有,
桃園區,土地,小檜溪段121~150地號,57.86,都市：其他:河川區,,,1100129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1220125,21088,,0.0,0,包含公共設施保留地用地;,RPVOMLTLJHGGFAH58DA,0.0,0.0,0.0,無,002
桃園區,土地,小檜溪段121~150地號,34.72,都市：其他:河川區,,,1100129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,732075,21085,,0.0,0,包含公共設施保留地用地;,RPWOMLTLJHGGFAH68DA,0.0,0.0,0.0,無,002
桃園區,房地(土地+建物)+車位,莊一街116巷1弄1~30號,87.52,都市：其他:住宅區,,,1100110,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950407,292.46000000000004,5,2,3,有,有,21000000,71805,坡道平面,0.0,0,,RPORMLMJKHGGFAH37DA,248.59,5.0,14.01,無,
桃園區,房地(土地+建物)+車位,大有路451~480號,18.64,都市：其他:住宅區,,,1100109,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610,131.92000000000002,2,2,1,有,有,9200000,69739,坡道平面,0.0,0,,RPSPMLMJKHGGFAH57DA,62.15,1.44,3.22,有,004
桃園區,房地(土地+建物)+車位,幸福路271~300號,28.26,都市：其他:住宅區,,,1091218,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090622,190.88,3,2,2,有,有,18100000,106535,坡道平面,37.41,1750000,,RPRQMLMJKHGGFAH57DA,90.54,6.98,6.48,有,
桃園區,房地(土地+建物),介壽路61~90號,130.0,都市：其他:商業區,,,1091226,土地2建物5車位0,一層，騎樓，地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691215,373.51,3,2,2,有,無,23000000,61578,,0.0,0,本件買賣雖5筆建號，但各建物是相通的，有些樓層無隔間,RPVOMLOJKHGGFAH97DA,373.51,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,吉安一街181~210號,18.08,都市：其他:第一之二種住宅區,,,1100103,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,153.25,3,2,2,有,有,13280000,94841,坡道平面,27.25,1330000,,RPQRMLOJKHGGFAH77DA,74.21,2.21,7.38,有,
桃園區,房地(土地+建物)+車位,大興西路三段241~270號,60.64,都市：其他:第一之二種住宅區,,,1091024,土地1建物1車位3,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212,489.99,4,2,4,有,有,56780000,124029,坡道平面,78.15,5700000,,RPWRMLPJKHGGFAH48DA,244.16,0.0,23.76,有,
桃園區,房地(土地+建物)+車位,大興西路三段241~270號,57.19,都市：其他:第一之二種住宅區,,,1091024,土地1建物1車位2,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212,448.7,4,2,4,有,有,51790000,121004,坡道平面,52.1,3800000,,RPOSMLPJKHGGFAH77DA,234.56,0.0,23.76,有,
桃園區,房地(土地+建物)+車位,龍泉二街31~60號,11.7,都市：其他:商業區,,,1091218,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,138.21,2,2,2,有,有,8100000,58606,坡道平面,27.63,0,,RPVOMLSJKHGGFAH38DA,68.48,1.5,6.05,有,005
桃園區,房地(土地+建物)+車位,幸福路181~210號,18.41,都市：其他:住宅區,,,1091123,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,129.92000000000002,2,2,1,有,有,10900000,86520,坡道平面,25.32,1850000,,RPWOMLSJKHGGFAH48DA,62.54,2.56,4.73,有,
桃園區,房地(土地+建物)+車位,幸福路181~210號,18.41,都市：其他:住宅區,,,1091123,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,131.11,2,2,1,有,有,12700000,102562,坡道平面,25.32,1850000,,SPWOMLSJKHGGFAH58DA,62.88,3.8,4.34,有,
桃園區,房地(土地+建物)+車位,吉安一街181~210號,18.04,都市：其他:第一之二種住宅區,,,1091027,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,153.10000000000002,3,2,1,有,有,13360000,97179,坡道平面,27.25,1130000,,RPPNMLPJKHGGFAH37DA,74.21,2.21,7.23,有,
桃園區,房地(土地+建物)+車位,吉安一街181~210號,18.04,都市：其他:第一之二種住宅區,,,1100123,土地1建物1車位1,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323,153.17000000000002,3,2,2,有,有,13000000,92122,坡道平面,27.25,1400000,,RPQNMLPJKHGGFAH47DA,74.21,2.13,7.38,有,
桃園區,房地(土地+建物)+車位,大業路二段151~180號,29.0,都市：其他:住宅區,,,1091114,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990917,141.27,3,2,2,有,有,9500000,67247,坡道平面,0.0,0,陽台外推;,RPTPMLSJKHGGFAH28DA,79.55,1.03,8.98,有,
桃園區,房地(土地+建物)+車位,力行路331~360號,24.02,都市：其他:住宅區,,,1091017,土地1建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,169.88,3,2,2,有,有,13250000,86168,坡道平面,35.26,1650000,,RPTNMLSJKHGGFAH08DA,83.87,0.0,6.59,有,
中壢區,土地,青平段271~300地號,237.09,都市：其他:住宅區,,,1100104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35000000,147623,,0.0,0,,RPXNMLOJJHGGFBH08DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),東林二街1~30號,88.0,都市：其他:住宅區,,,1100108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0990331,231.66,4,2,3,有,無,13200000,56980,,0.0,0,二親等買賣交易親友、員工、共有人或其他特殊關係間之交易;,RPTOMLSJJHGGFBH18DA,206.75,9.6,15.31,無,
中壢區,房地(土地+建物),興光路1~30號,82.0,都市：其他:住宅區,,,1091218,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650603,110.1,5,2,3,有,無,13200000,119891,,0.0,0,頂樓加蓋;其他增建;,RPSTMLMKJHGGFBH08DA,110.1,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,九和六街1~30號,17.43,都市：其他:住宅區,,,1100110,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880917,175.29,4,2,2,有,有,12450000,71025,坡道平面,0.0,0,陽台外推;,RPVPMLNKJHGGFBH08DA,103.67,0.76,12.21,有,
中壢區,房地(土地+建物)+車位,永福路661~690號,11.71,都市：其他:住宅區,,,1100111,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881110,96.41,2,1,1,有,有,5500000,57048,坡道平面,0.0,0,,RPTRMLOKJHGGFBH18DA,48.16,0.0,6.9,有,
中壢區,房地(土地+建物),永福路661~690號,7.63,都市：其他:住宅區,,,1100105,土地1建物1車位0,一層，騎樓,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0881110,94.30000000000001,0,0,1,有,有,3700000,39236,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTOMLMLJHGGFBH77DA,60.02,0.0,0.0,有,
中壢區,房地(土地+建物),中豐路54巷1~30號,65.48,都市：其他:住宅區,,,1091201,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790710,200.49,5,2,4,有,無,13880000,69230,,0.0,0,其他增建;,RPOVMLQLJHGGFBH38DA,141.92,58.57,0.0,無,
中壢區,房地(土地+建物),力行街35巷1~30號,71.0,都市：其他:住宅區,,,1100112,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670511,105.76,4,3,2,有,無,9800000,92663,,0.0,0,,RPRRMLPLJHGGFBH18DA,105.76,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,松仁路211~240號,20.98,都市：其他:住宅區,,,1081227,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091117,135.95,2,2,1,有,有,5580000,45854,坡道平面,43.7,1350000,,RPVOMLNJKHGGFBH97DA,53.8,1.66,5.6,有,
中壢區,房地(土地+建物),華美一路1~30號,11.6,都市：其他:住宅區,,,1100101,土地1建物1車位0,一層，騎樓,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0891021,91.86999999999999,0,0,0,無,有,6860000,74671,,0.0,0,,RPWSMLNJKHGGFBH48DA,74.11,0.0,4.66,有,
中壢區,房地(土地+建物),大華路312巷60弄31~60號,61.0,,鄉村區,乙種建築用地,1100107,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621215,88.2,4,2,1,有,無,5680000,64399,,0.0,0,未登記建物;,RPRQMLSJKHGGFBH28DA,88.2,0.0,0.0,無,
龍潭區,房地(土地+建物),中興路405巷1~30號,57.07,,鄉村區,乙種建築用地,1100107,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710920,80.0,4,2,3,有,無,6560000,82000,,0.0,0,頂樓加蓋;其他增建;,RPTOMLRJJHGGFCH18DA,80.0,0.0,0.0,無,006
大溪區,房地(土地+建物),仁和七街31~60號,101.94,都市：其他:第二種住宅區,,,1091226,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0931007,261.66,4,3,3,有,有,13600000,51976,,0.0,0,,RPPNMLOLJHGGFCH57DA,247.94,2.25,11.48,無,007
龍潭區,房地(土地+建物)+車位,民有一街181~210號,12.17,都市：其他:旅館區,,,1100123,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091104,86.56,1,1,1,有,有,4060000,46904,坡道平面,29.06,0,,RPWNMLRLJHGGFCH58DA,30.54,0.0,5.13,有,008
大溪區,房地(土地+建物),埔仁路721~750號,115.78,都市：其他:,,,1100122,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090929,268.66,4,3,5,有,無,18980000,70647,,0.0,0,,RPUNMLSJKHGGFCH38DA,258.97,0.0,9.69,有,
大溪區,房地(土地+建物),仁忠街71巷121~150號,74.34,,特定農業區,甲種建築用地,1091210,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0951025,211.86,4,3,3,有,無,9600000,45313,,0.0,0,,RPWNMLSJKHGGFCH58DA,190.39,9.14,12.33,無,
大溪區,房地(土地+建物),仁美街135巷1~30號,74.52,都市：其他:第二種住宅區,,,1091211,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020925,243.97,5,3,4,有,無,13500000,55335,,0.0,0,自宅壹樓停車,RPTOMLSJKHGGFCH38DA,211.6,6.18,26.19,無,009
龍潭區,房地(土地+建物),渴望一路66巷1~30號,135.78,,山坡地保育區,丙種建築用地,1091209,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1091103,212.57999999999998,4,3,3,有,有,13800000,64917,,0.0,0,,RPROMLPJKHGGFCH87DA,202.94,0.0,9.13,無,
楊梅區,房地(土地+建物)+車位,三民路43巷91~120號,17.56,都市：其他:住宅區,,,1091221,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930903,140.66,3,2,2,有,有,5200000,36969,坡道平面,26.69,0,,RPQQMLSLKIPFFDH86DA,77.15,1.28,11.05,有,010
楊梅區,土地,頭重溪段61~90地號,14.0,都市：其他:道路用地,,,1091104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,105875,7563,,0.0,0,,RPURMLSLKIPFFDH37DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,裕成南路301~330號,20.4,,山坡地保育區,丙種建築用地,1091229,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,142.86,3,2,2,有,有,3500000,24500,坡道平面,0.0,0,陽台外推;,RPVQMLTLKIPFFDH47DA,87.18,1.03,11.37,有,
楊梅區,房地(土地+建物)+車位,金山街298巷31~60號,19.86,都市：其他:住宅區,,,1091008,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021115,127.50999999999999,2,2,1,有,有,4900000,38428,坡道平面,39.81,0,,RPSQMLOJJHGGFDH08DA,53.28,1.44,6.18,有,011
楊梅區,房地(土地+建物),梅高路271~300號,650.76,,一般農業區,農牧用地,1091115,土地1建物1車位0,全,二層,透天厝,農舍,加強磚造,0791024,228.36,6,2,2,有,無,3600000,15765,,0.0,0,母子.母女二親等間買賣未登記建物;,RPUNMLSKJHGGFDH48DA,228.36,0.0,0.0,無,
楊梅區,房地(土地+建物),楊湖路三段322巷31~60號,83.74,,特定農業區,甲種建築用地,1091210,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090421,178.75,4,2,3,有,無,7880000,44084,,0.0,0,,RPXOMLTLJHGGFDH09DA,169.6,0.0,9.15,無,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,25.19,都市：其他:住宅區,,,1090412,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,153.18,3,2,2,有,有,6960000,44389,坡道平面,25.67,1300000,預售屋、或土地及建物分次登記案件;,RPVOMLPJKHGGFDH38DA,78.61,2.88,5.76,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,24.11,都市：其他:住宅區,,,1090902,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,145.35,0,0,0,無,有,14080000,107620,坡道平面,25.67,1200000,預售屋、或土地及建物分次登記案件;,RPWOMLPJKHGGFDH48DA,72.19,0.0,9.51,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,15.45,都市：其他:住宅區,,,1090907,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,101.77,0,0,0,無,有,8490000,96452,坡道平面,25.67,1150000,預售屋、或土地及建物分次登記案件;,RPXOMLPJKHGGFDH58DA,45.95,0.0,5.99,有,
楊梅區,房地(土地+建物)+車位,四維二路91~120號,16.04,都市：其他:住宅區,,,1090915,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,104.73,0,0,0,無,有,8600000,93600,坡道平面,25.67,1200000,預售屋、或土地及建物分次登記案件;,RPOPMLPJKHGGFDH77DA,50.16,0.0,3.83,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,18.68,都市：其他:住宅區,,,1090901,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,116.53999999999999,0,0,0,無,有,11180000,107841,坡道平面,24.46,1250000,預售屋、或土地及建物分次登記案件;,RPPPMLPJKHGGFDH87DA,56.64,0.0,6.28,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,18.68,都市：其他:住宅區,,,1090901,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,117.76,0,0,0,無,有,11200000,107504,坡道平面,25.67,1300000,預售屋、或土地及建物分次登記案件;,RPQPMLPJKHGGFDH97DA,56.64,0.0,6.28,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,20.77,都市：其他:住宅區,,,1100110,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,130.78,3,2,1,有,有,5600000,41861,坡道平面,25.67,1200000,親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPRPMLPJKHGGFDH08DA,63.89,2.8,5.3,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,25.19,都市：其他:住宅區,,,1090411,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,153.18,3,2,2,有,有,6810000,44389,坡道平面,25.67,1150000,,RPSPMLPJKHGGFDH18DA,78.61,2.88,5.76,有,
楊梅區,房地(土地+建物)+車位,四維二路61~90號,17.01,都市：其他:住宅區,,,1090321,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,111.8,2,2,1,有,有,4750000,41797,坡道平面,25.67,1150000,,RPUPMLPJKHGGFDH38DA,53.45,2.44,3.05,有,
楊梅區,房地(土地+建物),楊新北路271~300號,86.6,都市：其他:住宅區,,,1100110,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0870122,177.87,4,1,3,有,無,13500000,75898,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPUQMLLJKHGGFDH08DA,166.15,0.0,11.72,無,012
楊梅區,房地(土地+建物),青山二街391~420號,22.48,都市：其他:住宅區,,,1100103,土地2建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840324,113.68,3,2,2,有,有,3050000,26830,,0.0,0,,RPWQMLNJKHGGFDH48DA,81.49,1.85,10.61,有,
新屋區,土地,蚵殼港段蚵殼港小段931~960地號,2261.0,,一般農業區,農牧用地,1100116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7390000,3268,,0.0,0,,RPPNMLPJKHGGFDH67DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物)+車位,迎旭一街1~30號,353.0,,山坡地保育區,丙種建築用地,1100127,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0831020,191.97,4,2,3,有,有,12880000,67094,一樓平面,0.0,0,,RPPOMLPJKHGGFDH77DA,183.75,8.22,0.0,無,
楊梅區,房地(土地+建物)+車位,四維二路31~60號,20.77,都市：其他:住宅區,,,1090112,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091015,130.78,3,2,1,有,有,5550000,41861,坡道平面,25.67,1150000,,RPXPMLPJKHGGFDH68DA,63.89,2.8,5.3,有,
楊梅區,房地(土地+建物)+車位,楊湖路二段916巷1~30號,31.0,,特定農業區,甲種建築用地,1091022,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830825,134.07,3,2,1,有,無,2700000,20137,坡道平面,0.0,0,,RPROMLSJKHGGFDH28DA,79.54,0.0,8.72,有,
新屋區,土地,十五間段十五間尾小段61~90地號,126.0,,特定農業區,甲種建築用地,1091225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2210000,17540,,0.0,0,,RPWRMLSJKHGGFDH09DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),光裕南街2巷1弄31~60號,84.0,,山坡地保育區,丙種建築用地,1010111,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0710918,143.76,3,2,2,有,有,3900000,27129,,0.0,0,,RPOOMLTJKHGGFDH08DA,116.8,26.96,0.0,無,013
蘆竹區,房地(土地+建物)+車位,興中街61~90號,14.54,都市：其他:商業區,,,1091220,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951105,133.61,3,2,2,有,有,7560000,60902,坡道平面,29.18,1200000,陽台外推;其他增建;,RPQNMLKLKIPFFEH48DA,70.32,1.25,6.76,有,
蘆竹區,房地(土地+建物)+車位,安中街28巷1~30號,254.74,都市：其他:乙種工業區,,,1091202,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050525,832.22,0,0,0,無,有,43660000,53192,坡道平面,49.02,2000000,預售屋、或土地及建物分次登記案件;,RPSPMLSLKIPFFEH07DA,716.46,0.0,0.0,有,
蘆竹區,房地(土地+建物),南山路一段61~90號,3.31,都市：其他:住宅區,,,1100101,土地1建物1車位0,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840811,35.89,1,1,1,有,有,1950000,54333,,0.0,0,,RPPNMLLJJHGGFEH27DA,23.91,1.0,0.0,有,014
大園區,房地(土地+建物),中正東路二段682巷1~30號,151.69,,一般農業區,甲種建築用地,1091106,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001115,322.48,4,3,3,有,無,22500000,69772,,0.0,0,,RPTPMLOKJHGGFEH28DA,294.63,9.15,18.7,無,
蘆竹區,房地(土地+建物)+車位,南順八街1~30號,16.01,都市：其他:住宅區,,,1100117,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921014,129.95,3,2,2,有,有,8200000,74699,坡道平面,36.91,1250000,陽台外推;,RPPNMLRKJHGGFEH97DA,62.29,0.0,7.34,有,015
蘆竹區,房地(土地+建物)+車位,南山路一段121~150號,33.91,都市：其他:乙種工業區,,,1100104,土地1建物1車位2,一層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040713,347.8,4,2,2,有,有,22800000,65555,坡道平面,0.0,0,,RPTOMLKLJHGGFEH87DA,165.31,0.0,21.49,有,016
蘆竹區,土地,新庄子段1021~1050地號,134.55,,一般農業區,甲種建築用地,1100126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2193165,16300,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLSLJHGGFEH28DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物)+車位,奉化路211~240號,19.65,都市：其他:住宅區,,,1100103,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991230,168.26,3,2,2,有,有,12600000,74884,坡道平面,36.22,0,,RPWNMLLJKHGGFEH08DA,79.22,3.84,10.77,有,
蘆竹區,房地(土地+建物)+車位,南順六街31~60號,16.48,都市：其他:商業區,,,1100118,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850528,164.01,4,2,2,有,有,8500000,51826,坡道平面,0.0,0,,RPOOMLLJKHGGFEH37DA,93.81,1.45,8.11,有,
蘆竹區,房地(土地+建物),桃園街61~90號,17.4,都市：其他:住宅區,,,1100124,土地1建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0831003,89.53,1,1,1,有,有,12800000,142969,,0.0,0,本標的為店面騎樓外推,RPWNMLMJKHGGFEH18DA,62.68,4.07,0.0,有,
蘆竹區,房地(土地+建物),金海街15巷1~30號,109.8,,一般農業區,甲種建築用地,1100128,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0720210,129.14,4,2,2,有,無,2300000,17810,,0.0,0,土地增值稅由買方負擔,RPPNMLTJKHGGFEH18DA,119.06,5.04,5.04,無,
蘆竹區,房地(土地+建物),金海街15巷1~30號,109.23,,一般農業區,甲種建築用地,1100128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720210,129.14,4,2,2,有,無,2300000,17810,,0.0,0,土地增值稅由買方負擔,RPQNMLTJKHGGFEH28DA,119.06,5.04,5.04,無,
八德區,土地,興豐段871~900地號,35.0,都市：其他:道路用地,,,1091230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2037343,58210,,0.0,0,包含公共設施保留地用地;,RPOOMLKMKIPFFFH58DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),陸光街60巷1~30號,26.14,都市：其他:住宅區,,,1100106,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881125,143.72,3,2,2,有,有,5350000,37225,,0.0,0,,RPROMLNKJHGGFFH97DA,87.98,0.0,11.93,有,
