鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
西區,房地(土地+建物),向上南路一段91~120號,41.67,都市：其他:第二種住宅區,,,1091211,土地3建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0731030,129.73,3,2,2,有,無,9000000,69375,,0.0,0,陽台外推;其他增建;,RPSQMLQKKIPFFAB48DA,114.64,6.86,0.0,無,
西區,房地(土地+建物)+車位,忠明南路361~390號,13.47,都市：其他:第三種住宅區。,,,1091223,土地2建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880121,134.07,3,2,2,有,有,9500000,69439,坡道機械,6.62,650000,陽台外推;,RPRRMLNLKIPFFAB28DA,84.08,12.7,0.0,有,
南區,房地(土地+建物),仁和路214巷25弄1~30號,76.28,都市：其他:第二種住宅區,,,1091114,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000308,228.76,4,3,4,有,有,21880000,95646,,0.0,0,陽台外推;其他增建;,RPPPMLSLKIPFFAB38DA,204.65,24.11,0.0,無,
東區,房地(土地+建物),東光園路100巷6弄151~180號,123.0,都市：其他:第七種住宅區,,,1091119,土地2建物1車位0,全,二層,透天厝,住工用,加強磚造,0750708,139.53,2,1,1,有,無,10500000,75253,,0.0,0,頂樓加蓋;其他增建;包含公共設施保留地用地;,RPSSMLKKKIPFFAB08DA,131.34,8.19,0.0,無,
西區,房地(土地+建物),華美街361~390號,30.54,都市：其他:第二種住宅區,,,1091229,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690821,73.0,3,2,2,有,無,5800000,79452,,0.0,0,,RPVQMLRJJHGGFAB77DA,73.0,0.0,0.0,無,
東區,房地(土地+建物),東光園路100巷6弄151~180號,123.0,都市：其他:第七種住宅區,,,1091119,土地2建物1車位0,全,二層,透天厝,住工用,加強磚造,0750708,147.82,3,1,2,有,無,10500000,71032,,0.0,0,頂樓加蓋;其他增建;包含公共設施保留地用地;,RPROMLOKJHGGFAB96DA,128.05,19.77,0.0,無,
西區,房地(土地+建物),林森路121~150號,124.0,都市：其他:第二種住宅區,,,1091028,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0451001,82.93,3,2,2,有,無,36500000,440130,,0.0,0,,RPXQMLTLJHGGFAB38DA,82.93,0.0,0.0,無,
南區,房地(土地+建物)+車位,建國南路二段31~60號,21.79,都市：其他:第二種住宅區,,,1100117,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.26999999999998,2,2,1,有,有,9700000,75622,坡道平面,39.17,0,,RPXNMLMJKHGGFAB27DA,53.97,6.94,0.0,有,001
西區,房地(土地+建物)+車位,大忠南街1~30號,14.75,都市：其他:第二種住宅區,,,1091202,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811105,110.12,2,2,2,有,有,7860000,71377,坡道平面,0.0,0,,RPSOMLPJKHGGFAB17DA,97.79,9.04,0.0,有,
南區,土地,下橋子頭段181~210地號,91.0,,,,1100118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16612050,182550,,0.0,0,政府機關標讓售;,RPUSMLPJKHGGFAB77DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),和昌街241~270號,96.0,都市：其他:第二種住宅區,,,1091209,土地4建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0680807,211.3,6,3,3,有,無,16800000,79508,,0.0,0,其他增建;,RPPNMLSJKHGGFAB07DA,200.96,0.0,10.34,無,002
南區,房地(土地+建物),南平路211~240號,7.55,都市：其他:第一種商業區,,,1100112,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800917,89.55999999999999,3,2,1,有,有,5000000,55828,,0.0,0,陽台外推;,RPUNMLOJKHGGFAB17DA,63.2,7.37,0.0,有,003
南區,房地(土地+建物)+車位,福田五街1~30號,28.37,都市：其他:第二種住宅區,,,1091030,土地2建物1車位2,十九層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041221,243.64,4,2,2,有,有,18000000,73879,坡道平面,66.18,0,,RPQPMLOJKHGGFAB96DA,107.12,12.08,0.0,有,
西區,房地(土地+建物),華美街211~240號,24.28,都市：其他:第二種住宅區,,,1100106,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731204,90.06,3,2,2,有,無,5120000,56851,,0.0,0,,RPTPMLOJKHGGFAB27DA,83.05,7.01,0.0,無,004
北屯區,房地(土地+建物)+車位,崇德八路一段151~180號,28.25,都市：其他:第三種住宅區。,,,1061110,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090806,215.19,4,2,2,有,有,20330000,106728,坡道平面,50.94,2800000,,RPUQMLQLIIPFFBB68DA,100.23,0.0,11.01,有,
北屯區,房地(土地+建物)+車位,松竹路一段871~900號,20.11,都市：其他:第一種商業區,,,1091205,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041123,163.74,3,2,2,有,有,11700000,73957,坡道平面,24.47,1400000,,RPXTMLSJKIPFFBB86DA,79.18,5.12,9.16,有,
北屯區,房地(土地+建物)+車位,中清路二段742巷31~60號,28.87,都市：其他:第二種住宅區,,,1080626,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090904,135.63,3,1,2,有,有,10500000,84833,坡道平面,28.36,1400000,土地款:462萬 建物款:588萬,RPROMLKLKIPFFBB77DA,61.65,0.0,10.22,有,
北屯區,房地(土地+建物)+車位,中清路二段742巷31~60號,28.87,都市：其他:第二種住宅區,,,1080626,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090904,135.63,3,1,2,有,有,10500000,84833,坡道平面,28.36,1400000,土地款:462萬 建物款:588萬,RPSOMLKLKIPFFBB87DA,61.65,0.0,10.22,有,
北屯區,房地(土地+建物),熱河路一段61~90號,16.21,都市：其他:第二種住宅區,,,1091229,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710811,54.03,2,1,1,有,有,3450000,63853,,0.0,0,,RPWPMLLMKIPFFBB58DA,46.49,0.0,1.8,有,005
北屯區,房地(土地+建物),崇德二路二段61~90號,80.0,都市：其他:第二種住宅區,,,1100102,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0751027,120.12,4,3,2,有,無,16000000,133200,,0.0,0,頂樓加蓋;其他增建;未登記建物;,RPTPNLMJJHGGFBB17DA,97.5,18.23,4.39,無,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,24.72,都市：其他:第三種住宅區。,,,1070901,土地1建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,201.3,3,2,2,有,有,16230000,106434,坡道平面,73.24,2600000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPUQNLOJJHGGFBB57DA,76.31,0.0,8.43,有,
北屯區,土地,美和段541~570地號,463.88,,,,1090928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000000,172458,,0.0,0,,RPSUNLOJJHGGFBB77DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.87,都市：其他:第三種住宅區。,,,1080607,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,134.46,2,1,1,有,有,12150000,111917,坡道平面,36.62,1200000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPRRNLRJJHGGFBB67DA,60.02,0.0,4.74,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,21.59,都市：其他:第三種住宅區。,,,1091118,土地1建物1車位2,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,174.14999999999998,2,2,1,有,有,13850000,109504,坡道平面,73.24,2800000,含傢俱設備費50000元;預售屋、或土地及建物分次登記案件;,RPRQNLLKJHGGFBB07DA,59.94,3.2,4.74,有,
北區,房地(土地+建物),德化街91~120號,30.3,都市：其他:第二種住宅區,,,1100103,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711230,85.54,4,2,2,有,無,4650000,54361,,0.0,0,陽台外推;其他增建;,RPWOMLNKJHGGFBB47DA,64.36,0.0,7.67,無,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,18.99,都市：其他:第三種住宅區。,,,1070917,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,164.68,3,2,2,有,有,15110000,107059,坡道平面,36.62,1400000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPPSMLSKJHGGFBB67DA,76.31,0.0,8.43,有,
北屯區,房地(土地+建物),興安路二段405巷31~60號,81.0,都市：其他:第二種住宅區,,,1100106,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690926,99.4,4,3,3,有,無,10600000,106640,,0.0,0,,RPVSMLSKJHGGFBB28DA,99.4,0.0,0.0,無,
北屯區,土地,景東段61~90地號,443.91,,,,1100104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,51027000,114949,,0.0,0,未登記建物;,RPXNMLTKJHGGFBB08DA,0.0,0.0,0.0,無,006
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.88,都市：其他:第三種住宅區。,,,1091002,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,137.85000000000002,2,2,1,有,有,12280000,109454,坡道平面,36.62,1200000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPTWMLMLJHGGFBB97DA,60.07,3.28,4.74,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.57,都市：其他:第三種住宅區。,,,1091225,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,131.63,2,2,1,有,有,10660000,97463,坡道平面,36.62,1400000,含傢俱設備費;,RPUWMLMLJHGGFBB08DA,58.33,0.0,4.53,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.85,都市：其他:第三種住宅區。,,,1091010,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,136.0,2,2,1,有,有,12100000,109680,坡道平面,36.62,1200000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPPNNLMLJHGGFBB76DA,59.94,1.67,4.74,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.57,都市：其他:第三種住宅區。,,,1091223,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,131.63,2,2,1,有,有,11300000,104200,坡道平面,36.62,1400000,含傢俱設備費;,RPTNMLPLJHGGFBB37DA,58.33,0.0,4.53,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.88,都市：其他:第三種住宅區。,,,1090922,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,136.28,2,2,1,有,有,12110000,110476,坡道平面,36.62,1100000,含傢俱設備費150000元;親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPUNMLPLJHGGFBB47DA,60.07,1.71,4.74,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.87,都市：其他:第三種住宅區。,,,1090922,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,134.46,2,2,1,有,有,11930000,110691,坡道平面,36.62,1100000,含傢俱設備費150000元;親友、員工、共有人或其他特殊關係間之交易;預售屋、或土地及建物分次登記案件;,RPUPMLPLJHGGFBB67DA,60.02,0.0,4.74,有,
北區,建物,進化路421~450號,0.0,,,,1100126,土地0建物1車位0,全,一層,透天厝,見其他登記事項,鋼造,0711007,173.82,1,1,0,有,無,500000,2877,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOQMLPLJHGGFBB17DA,173.82,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,15.88,都市：其他:第三種住宅區。,,,1091012,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,136.28,2,2,1,有,有,11630000,104656,坡道平面,36.62,1200000,含傢俱設備費;預售屋、或土地及建物分次登記案件;,RPTQMLQLJHGGFBB77DA,60.07,1.71,4.74,有,
北屯區,房地(土地+建物),柳陽東街61~90號,9.44,都市：其他:第二種住宅區,,,1100123,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841218,70.14,2,1,1,有,有,4380000,62447,,0.0,0,陽台外推;,RPUNMLNLJHGGFBB27DA,53.03,0.0,7.63,有,007
北屯區,房地(土地+建物)+車位,遼寧路一段357巷1~30號,22.12,都市：其他:第二種住宅區,,,1100119,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050204,127.06,2,2,1,有,有,9220000,72564,坡道平面,33.82,0,另有一機車位使用權，編號B1-87,RPSWMLQLJHGGFBB28DA,56.26,0.0,6.78,有,
北區,房地(土地+建物),三民路三段211~240號,1.86,都市：其他:第二種住宅區,,,1100116,土地2建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880623,28.0,1,0,1,有,有,1790000,63929,,0.0,0,,RPSONLRLJHGGFBB67DA,14.31,0.0,3.75,有,
北屯區,房地(土地+建物)+車位,山西路三段91~120號,18.75,都市：其他:第三種住宅區。,,,1090517,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091112,162.37,3,2,2,有,有,14800000,107356,坡道平面,36.62,1300000,含傢俱設備費150000元;預售屋、或土地及建物分次登記案件;,RPPNMLSLJHGGFBB27DA,76.31,0.0,6.9,有,
北屯區,房地(土地+建物)+車位,松竹北二街31~60號,29.73,都市：其他:第三種住宅區。,,,1091205,土地1建物1車位2,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010403,280.1,3,3,3,有,有,20880000,74545,坡道平面,0.0,0,夾層;其他增建;,RPOPMLTLJHGGFBB47DA,133.26,4.34,17.9,有,
北區,房地(土地+建物),青島西街61~90號,16.53,都市：其他:第二種住宅區,,,1100115,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731001,81.25999999999999,2,2,2,有,有,5300000,65223,,0.0,0,陽台外推;,RPUTMLTLJHGGFBB48DA,58.81,0.0,1.92,有,008
北屯區,房地(土地+建物),北屯路471巷1~30號,75.0,都市：其他:第二種住宅區,,,1100111,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0710823,173.03,6,2,4,有,無,14100000,81489,,0.0,0,頂樓加蓋;其他增建;,RPUOMLMJKHGGFBB17DA,157.72,0.0,15.31,無,
北屯區,房地(土地+建物)+車位,文心路四段271~300號,10.5,都市：其他:第三種住宅區。,,,1100118,土地1建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,125.14000000000001,2,2,1,有,有,10100000,80710,坡道平面,27.23,0,,RPROMLNJKHGGFBB96DA,56.87,3.16,6.01,有,009
北區,房地(土地+建物)+車位,興進路241~270號,11.17,都市：其他:第一種商業區,,,1091223,土地2建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050717,217.0,3,2,2,有,有,16880000,77788,坡道機械,10.26,0,,RPPTMLNJKHGGFBB27DA,124.29,3.2,17.08,有,
北屯區,房地(土地+建物)+車位,橫坑巷31~60號,391.14,都市：其他:特二種住宅區,,,1100105,土地2建物1車位2,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0890314,241.14,0,0,0,無,有,14000000,58058,一樓平面,0.0,0,,RPQTMLNJKHGGFBB37DA,219.05,7.32,14.77,無,
北區,房地(土地+建物)+車位,健行路766巷31~60號,7.05,都市：其他:第二種住宅區,,,1100129,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840308,64.61,0,0,0,無,有,2550000,39468,坡道平面,0.0,950000,親友、員工、共有人或其他特殊關係間之交易;,RPSRMLOJKHGGFBB47DA,18.72,0.0,4.78,有,
北區,房地(土地+建物),健行路766巷31~60號,3.81,都市：其他:第二種住宅區,,,1100129,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840308,34.71,0,0,0,無,有,1600000,46096,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPVRMLOJKHGGFBB77DA,18.72,0.0,4.78,有,
北屯區,房地(土地+建物)+車位,北屯路391~420號,22.07,都市：其他:第三種住宅區。,,,1091022,土地2建物1車位1,二十一層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040826,177.38,3,2,2,有,有,14500000,81745,坡道平面,32.06,0,,RPVPMLOJKHGGFBB57DA,89.12,0.0,9.52,有,
北區,房地(土地+建物)+車位,五常街361~390號,3.06,都市：其他:第一種商業區,,,1100119,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,45.2,1,1,1,有,有,3750000,82965,坡道機械,14.86,0,,RPSNMLPJKHGGFBB17DA,17.02,0.0,1.48,有,
北區,房地(土地+建物),青島西街61~90號,5.78,都市：其他:第二種住宅區,,,1100104,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780714,31.08,1,0,1,有,有,1710000,55019,,0.0,0,,RPOPMLSJKHGGFBB27DA,18.59,0.0,1.71,有,
北屯區,房地(土地+建物),興安路二段421~450號,87.0,都市：其他:第二種住宅區,,,1091224,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690926,116.42,5,3,2,有,無,15800000,135716,,0.0,0,其他增建;,RPUNMLPJKHGGFBB37DA,116.42,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,河北路二段211~240號,29.23,都市：其他:第二種住宅區,,,1091230,土地1建物1車位1,一層，二層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841215,170.43,2,2,2,有,有,11200000,65716,坡道機械,0.0,0,,RPWNMLPJKHGGFBB57DA,120.05,0.0,6.94,有,
北屯區,土地,敦和段691~720地號,197.18,,,,1091124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25347000,128548,,0.0,0,因簽約時面積:197.17平方公尺，重劃後:197.18平方公尺，土地點交買方補給賣方0.01平方公尺，金額:1300元整。,RPPOMLPJKHGGFBB96DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),五常街361~390號,2.67,都市：其他:第一種商業區,,,1100115,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,1,1,有,有,2720000,96011,,0.0,0,,RPORMLPJKHGGFBB17DA,15.9,0.0,1.48,有,
北屯區,土地,大華段781~810地號,1047.61,,,,1091121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2853000,2723,,0.0,0,,RPTNMLSJKHGGFBB57DA,0.0,0.0,0.0,無,
北屯區,土地,大華段781~810地號,862.91,,,,1091221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2781,,0.0,0,,RPOOMLSJKHGGFBB17DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),安順四街31~60號,180.89,都市：其他:第二種住宅區,,,1091229,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1050122,449.31,6,1,6,有,無,50000000,111282,,0.0,0,,RPUPMLPJKHGGFBB57DA,414.96,0.0,34.32,有,
南屯區,房地(土地+建物)+車位,益文二街31~60號,111.96,都市：其他:第一之一種住宅區,,,1090616,土地2建物1車位1,一層，二層，三層，四層，見其他登記事項,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090612,288.24,3,2,5,有,有,32000000,111019,一樓平面,0.0,0,,RPTOMLMKJIPFFCB08DA,263.52,20.34,0.0,有,
南屯區,房地(土地+建物)+車位,益文二街31~60號,100.61,都市：其他:第一之一種住宅區,,,1090514,土地2建物1車位2,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1090612,313.2,3,2,5,有,有,35680000,113921,一樓平面,0.0,0,,RPVOMLMKJIPFFCB28DA,289.63,19.19,0.0,有,
南屯區,房地(土地+建物)+車位,文心路一段361~390號,23.84,都市：其他:第三種住宅區。,,,1091221,土地1建物1車位2,十五層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051215,240.9,3,2,2,有,有,26000000,121834,坡道平面,53.76,3200000,,RPXSMLLLKIPFFCB98DA,108.08,17.54,0.0,有,
西屯區,房地(土地+建物)+車位,福祥街1~30號,38.42,都市：其他:第一種住宅區,,,1091224,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850805,271.35,3,2,2,有,有,18500000,68178,坡道平面,0.0,0,,RPUPMLTLKIPFFCB56DA,155.32,18.17,0.0,有,010
南屯區,房地(土地+建物)+車位,大墩四街451~480號,41.82,都市：其他:第二種住宅區,,,1100108,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041005,319.01,3,2,2,有,有,32160000,113465,坡道平面,65.54,3400000,,RPTPMLSJJHGGFCB77DA,139.5,25.52,0.0,有,011
西屯區,房地(土地+建物)+車位,文心路三段1~30號,10.54,都市：其他:第三種商業區,,,1100116,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,143.88,3,2,1,有,有,12050000,99453,坡道平面,37.8,1500000,陽台外推;,RPRNMLQKJHGGFCB27DA,62.86,11.1,0.0,有,012
西屯區,房地(土地+建物)+車位,逢大路91~120號,44.93,都市：其他:第三之二種住宅區,,,1100108,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940704,215.66,4,2,2,有,有,14000000,64917,坡道平面,0.0,0,,RPOWNLQLJHGGFCB08DA,117.62,17.19,0.0,有,
西屯區,房地(土地+建物)+車位,臺灣大道三段571~600號,25.4,都市：其他:第三種商業區,,,1100102,土地1建物1車位3,十九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,363.72,3,2,3,有,有,23880000,65655,坡道平面,54.58,0,,RPTNMLSLJHGGFCB77DA,185.92,25.53,0.0,有,
西屯區,房地(土地+建物)+車位,青海路二段421~450號,14.13,都市：其他:第三之二種住宅區,,,1100105,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090619,101.32,3,2,2,有,有,8450000,83399,坡道平面,31.86,0,,RPUPMLSLJHGGFCB08DA,43.35,4.67,0.0,有,013
南屯區,房地(土地+建物),豐功路1~30號,8.29,都市：其他:第三之一種住宅區,,,1091117,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850611,91.87,2,2,1,有,有,7500000,81637,,0.0,0,,RPRNMLLJKHGGFCB76DA,64.71,7.58,0.0,有,
南屯區,房地(土地+建物),向上南路一段151~180號,3.73,都市：其他:第二種住宅區,,,1100128,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790705,31.25,1,0,1,有,有,1560000,49920,,0.0,0,,RPROMLLJKHGGFCB86DA,21.06,0.0,0.0,有,
南屯區,房地(土地+建物)+車位,南屯路二段860巷28弄1~30號,26.38,都市：其他:第二種住宅區,,,1100110,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791213,138.48,4,2,2,有,有,8800000,63547,坡道機械,0.0,0,,RPXOPLMJKHGGFCB87DA,96.46,5.7,0.0,有,
南屯區,房地(土地+建物)+車位,向上路五段31~60號,38.98,都市：其他:第二種住宅區,,,1091228,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050826,256.87,4,2,2,有,有,18100000,70464,坡道平面,57.21,0,,RPXRNLTLJHGGFCB78DA,116.97,18.29,0.0,有,
南屯區,房地(土地+建物),永春東三路91~120號,10.1,都市：其他:第一種商業區,,,1091230,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840927,79.3,2,2,1,有,有,4200000,52963,,0.0,0,陽台外推;,RPOQMLOJKHGGFCB07DA,54.48,6.82,0.0,有,
西屯區,房地(土地+建物)+車位,國安一路61~90號,22.74,都市：其他:住宅區,,,1091213,土地1建物1車位2,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,168.25,3,2,2,有,有,13650000,81129,坡道平面,43.42,0,陽台外推;,RPOSMLOJKHGGFCB27DA,75.24,12.07,0.0,有,
西屯區,房地(土地+建物),國安一路121~150號,14.76,都市：其他:住宅區,,,1100107,土地1建物1車位0,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,67.19,2,2,1,有,有,5900000,87811,,0.0,0,其他增建;,RPPOMLPJKHGGFCB07DA,40.87,5.35,0.0,有,
南屯區,房地(土地+建物)+車位,楓和路661~690號,25.73,都市：其他:第二之二種住宅區,,,1100105,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010808,179.1,3,2,2,有,有,12500000,69793,坡道機械,28.5,0,,RPROMLPJKHGGFCB27DA,85.76,15.4,0.0,有,
西屯區,房地(土地+建物)+車位,長安路二段131巷61~90號,17.6,都市：其他:第二種住宅區,,,1091223,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030704,126.94999999999999,2,2,2,有,有,9000000,70894,坡道機械,35.52,0,,RPPPMLPJKHGGFCB17DA,54.06,5.79,0.0,有,014
西屯區,房地(土地+建物)+車位,福瑞街151~180號,23.92,都市：其他:第一種住宅區,,,1100111,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840107,178.60999999999999,4,2,2,有,有,8500000,47587,坡道平面,0.0,0,,RPSPMLPJKHGGFCB47DA,124.72,14.16,0.0,有,015
