鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
信義區,房地(土地+建物),忠孝東路五段451~480號,21.63,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區)。,,,1100103,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.61,4,2,2,有,有,38000000,232260,,0.0,0,陽台外推;,RPROMLSJKHGGFDA67EA,111.89,0.0,32.05,有,016
信義區,房地(土地+建物),基隆路二段39巷1~30號,36.25,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100112,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650114,118.08,4,2,2,有,無,25000000,211721,,0.0,0,陽台外推;,RPUOMLSJKHGGFDA97EA,118.08,0.0,0.0,無,
信義區,房地(土地+建物),松山路571~600號,32.25,都市：其他:第三種住宅區。,,,1091228,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.9,5,0,5,有,無,16300000,204005,,0.0,0,頂樓加蓋;,RPOPMLSJKHGGFDA47EA,79.9,0.0,0.0,無,017
信義區,房地(土地+建物)+車位,信義路五段121~150號,10.17,都市：其他:特定業務區(信義計畫特定專用區)。,,,1100129,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,84.0,1,1,1,有,有,19000000,226190,坡道平面,0.0,2390000,其他增建;,RPPPMLSJKHGGFDA57EA,29.22,1.53,3.27,有,
松山區,房地(土地+建物),寶清街1~30號,34.75,都市：其他:第三種住宅區。,,,1091230,土地1建物1車位0,三層，陽臺,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630320,150.21,4,2,2,有,有,25980000,172958,,0.0,0,陽台外推;,RPSPMLSJKHGGFDA87EA,150.21,0.0,0.0,有,018
松山區,房地(土地+建物),民權東路三段160巷1~30號,30.95,都市：其他:第三種住宅區。,,,1100111,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681217,172.12,4,2,2,有,有,39000000,226586,,0.0,0,,RPRNMLTJKHGGFDA67EA,119.06,0.0,18.52,有,
松山區,房地(土地+建物),健康路225巷1~30號,27.65,都市：其他:第三種住宅區。,,,1100106,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0811028,155.38,3,2,2,有,有,34000000,218818,,0.0,0,陽台外推;,RPQOMLTJKHGGFDA67EA,101.73,0.0,16.0,有,
內湖區,房地(土地+建物)+車位,堤頂大道一段31~60號,93.38,都市：其他:科技工業區(C區不得作住宅使用)。,,,1091201,土地1建物2車位7,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020930,634.57,0,1,0,有,有,60000000,127015,坡道平面,253.12,11550000,,RPSOMLLLJHGGFCA07EA,200.47,0.0,15.3,有,
中山區,房地(土地+建物),林森北路301~330號,4.55,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100120,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0920213,41.14,1,1,1,有,有,8000000,194458,,0.0,0,,RPTOMLLLJHGGFCA17EA,27.63,0.0,0.0,有,019
信義區,房地(土地+建物)+車位,信義路五段121~150號,15.43,都市：其他:特定業務區(信義計畫特定專用區)。,,,1100109,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,119.65,1,1,1,有,有,27000000,275957,坡道平面,32.69,3000000,,RPTOMLTJKHGGFDA97EA,48.28,4.26,5.17,有,
信義區,房地(土地+建物),光復南路511~540號,3.46,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1091111,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0891124,40.69,1,1,1,有,有,10800000,265421,,0.0,0,夾層;,RPVOMLTJKHGGFDA18EA,24.62,0.97,3.57,有,020
士林區,房地(土地+建物)+車位,中山北路六段157巷1~30號,20.08,都市：其他:第參種工業區(不得作住宅使用)。,,,1100122,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,143.69,2,2,1,有,有,31260000,283258,坡道平面,42.51,2600000,,RPQOMLSJKHGGFEA67EA,58.19,3.83,5.12,有,021
士林區,房地(土地+建物),社子街22巷61~90號,22.67,都市：其他:第三之二種住宅區 但是否在第三種住宅區(應依建築線或俟地籍測量分割後，再確定)。,,,1100108,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,85.97,2,1,1,有,無,10200000,118632,,0.0,0,母女間主張「買賣」，經國稅局認定在案。親友、員工、共有人或其他特殊關係間之交易;,RPSNMLTJKHGGFEA87EA,59.13,1.85,6.07,有,022
大安區,房地(土地+建物),敦化南路一段160巷31~60號,36.5,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區)。,,,1091230,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0540913,102.87,3,2,1,有,無,24500000,238165,,0.0,0,,RPTOMLLKJHGGFFA37EA,92.83,0.0,10.04,無,
大安區,房地(土地+建物),敦化南路一段233巷61~90號,29.53,都市：其他:第四種住宅區。,,,1091203,土地3建物1車位0,二層，陽臺,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630605,158.92000000000002,8,0,8,有,有,43000000,270576,,0.0,0,,RPVOMLLKJHGGFFA57EA,145.31,0.0,0.0,有,
大安區,房地(土地+建物),仁愛路三段123巷1~30號,24.05,都市：其他:第三種住宅區。,,,1091228,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721007,123.85,4,2,3,有,無,34500000,278563,,0.0,0,,RPOPMLLKJHGGFFA96EA,90.95,0.0,12.54,有,
大安區,房地(土地+建物),大安路一段19巷31~60號,42.0,都市：其他:第四種住宅區。,,,1091225,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610225,113.44,4,2,2,有,無,27800000,245063,,0.0,0,,RPQPMLLKJHGGFFA17EA,113.44,0.0,0.0,無,
大安區,房地(土地+建物),瑞安街208巷53弄1~30號,42.25,都市：其他:道路用地(公共設施用地)。60/7/13,,,1091005,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,108.92,3,2,2,有,無,23300000,213918,,0.0,0,,RPWNMLQLJHGGFFA18EA,108.92,0.0,0.0,無,
大安區,房地(土地+建物),忠孝東路四段1~30號,7.4,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第貳種商業區)。,,,1100114,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671106,84.55000000000001,2,1,1,有,有,21740000,257126,,0.0,0,,RPPNMLTJKHGGFFA67EA,69.08,0.0,1.68,有,
文山區,房地(土地+建物),辛亥路四段77巷92弄1~30號,37.87,都市：其他:第二種住宅區。,,,1091204,土地3建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920922,59.45,1,1,1,有,有,9180000,154415,,0.0,0,與大安區辛亥段四小段615-1、615-2、762-1地號，併同移轉，價格不拆算。陽台外推;,RPPNMLTKKHGGFAA27EA,37.15,0.0,5.88,有,
松山區,房地(土地+建物),南京東路五段66巷22弄1~30號,25.02,都市：其他:第三種住宅區。,,,1100112,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751213,132.95,2,1,2,有,有,28000000,210605,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPTNMLSKKHGGFDA87EA,100.72,0.0,12.38,有,
士林區,房地(土地+建物)+車位,德行東路91~120號,34.65,都市：其他:第三種住宅區。,,,1100114,土地1建物1車位3,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011123,340.05,1,2,2,有,有,65388000,237897,坡道平面,99.24,8100000,,RPQOMLTJKHGGFEA77EA,128.17,4.94,12.19,有,023
松山區,房地(土地+建物)+車位,三民路180巷1~30號,18.62,都市：其他:住宅用地(民生社區特定專用區)。,,,1100107,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841019,65.64,1,2,1,有,有,13600000,207191,坡道機械,13.38,0,,RPWOMLTJKHGGFDA28EA,29.89,6.1,3.02,有,024
松山區,房地(土地+建物),三民路43巷1~30號,43.52,都市：其他:第三種住宅區。,,,1100116,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951218,202.32999999999998,3,2,2,有,有,43500000,214995,,0.0,0,,RPXOMLTJKHGGFDA38EA,103.5,3.56,12.45,有,025
松山區,房地(土地+建物),南京東路四段133巷8弄1~30號,36.75,都市：其他:第三種住宅區。,,,1100128,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,,108.73,2,2,1,有,無,22500000,206935,,0.0,0,,RPOOMLRKKHGGFDA37EA,108.73,0.0,0.0,無,
松山區,房地(土地+建物),興安街151~180號,8.59,都市：其他:第三種住宅區。,,,1091125,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911011,34.9,1,1,1,有,有,9200000,263610,,0.0,0,陽台外推;,RPPOMLRKKHGGFDA47EA,21.67,0.0,2.53,有,026
信義區,房地(土地+建物),忠孝東路五段31~60號,16.62,都市：其他:第三之一種住宅區。,,,1091215,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720406,98.18,2,1,1,有,無,25000000,254634,,0.0,0,,RPROMLTJKHGGFDA77EA,68.83,0.0,6.65,有,
松山區,房地(土地+建物),塔悠路61~90號,7.96,都市：其他:第三種商業區。,,,1100106,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840314,78.56,2,2,1,有,有,12280000,156314,,0.0,0,陽台外推;,RPUOMLLJKHGGFDA27EA,47.1,1.89,7.7,有,
內湖區,房地(土地+建物)+車位,成功路二段301~330號,8.15,都市：其他:第三種商業區。,,,1100103,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981030,106.12,2,2,1,有,有,18500000,174331,坡道機械,28.15,0,,RPSNMLRKKHGGFCA57EA,49.52,0.5,3.83,有,
內湖區,房地(土地+建物)+車位,康寧路三段70巷1~30號,24.37,都市：其他:第三種住宅區。,,,1091204,土地3建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970903,141.7,2,2,2,有,有,29000000,243477,坡道平面,32.86,2500000,,RPTOMLTJKHGGFCA87EA,69.8,0.0,6.37,有,
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,18.65,都市：其他:第三種住宅區。,,,1090628,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,116.87,3,2,1,有,有,18400000,168377,坡道機械,16.5,1500000,,RPUOMLTJKHGGFCA97EA,65.89,0.0,7.25,有,
內湖區,房地(土地+建物)+車位,內湖路二段241~270號,10.29,都市：其他:第三種商業區。,,,1091218,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,120.57,2,2,2,有,有,24000000,226133,坡道平面,26.82,2800000,,RPVOMLTJKHGGFCA08EA,54.95,4.13,4.82,有,
內湖區,房地(土地+建物),星雲街168巷1~30號,15.78,都市：其他:第三種住宅區。,,,1100110,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,69.99,2,2,1,有,有,16300000,232890,,0.0,0,,RPWOMLTJKHGGFCA18EA,50.28,2.65,7.4,有,027
中山區,房地(土地+建物)+車位,南京東路三段48巷31~60號,30.74,都市：其他:第三種住宅區。,,,1100104,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930330,222.71,4,2,2,有,有,67280000,338751,坡道平面,34.42,3500000,,RPROMLLLJHGGFCA96EA,110.58,4.94,13.01,有,
中正區,房地(土地+建物),中山北路一段1~30號,32.29,都市：其他:商業用地(台北車站特定專用區)。,,,1091225,土地5建物2車位0,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0640101,262.98,0,2,2,有,無,51850000,197163,,0.0,0,,RPSOMLSKKHGGFBA67EA,262.98,0.0,0.0,無,
萬華區,房地(土地+建物),成都路151~180號,2.99,都市：其他:道路用地(公共設施用地)。46/8/28,,,1091212,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960622,39.96,1,1,1,有,有,7300000,182683,,0.0,0,陽台外推;其他增建;,RPRNMLTJKHGGFBA47EA,22.59,0.0,3.83,有,
萬華區,房地(土地+建物),西藏路125巷1~30號,14.96,都市：其他:第一種商業區。,,,1091227,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690205,79.07,3,2,2,有,有,13650000,172632,,0.0,0,,RPSNMLTJKHGGFBA57EA,71.88,0.15,7.04,有,028
中正區,房地(土地+建物),漢口街一段61~90號,9.31,都市：其他:第四種商業區。,,,1091225,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0880923,102.13,4,0,0,有,有,17500000,171350,,0.0,0,,RPSNMLRKKHGGFBA47EA,63.51,0.0,0.0,有,029
萬華區,房地(土地+建物)+車位,莒光路331~360號,34.25,都市：其他:第三種住宅區。,,,1091018,土地2建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061227,279.53,4,2,2,有,有,55800000,223025,坡道平面,55.34,5800000,,RPSPMLSJKHGGFBA57DA,124.67,5.42,15.62,有,
文山區,房地(土地+建物)+車位,試院路1~30號,51.02,都市：其他:第三種住宅區。,,,1100109,土地1建物1車位2,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040422,374.27,3,2,2,有,有,52300000,177706,坡道平面,108.1,5000000,,RPRNMLTJKHGGFAA37EA,140.89,8.28,14.0,有,
大安區,房地(土地+建物),富陽街91~120號,11.23,都市：其他:第三之一種住宅區。,,,1091227,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760605,133.6,3,2,2,有,有,25100000,187874,,0.0,0,陽台加窗,RPTOMLTJKHGGFFA08DA,94.54,5.49,6.7,有,
大安區,房地(土地+建物),忠孝東路三段217巷5弄1~30號,57.83,都市：其他:第三種住宅區。,,,1100113,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600621,212.97,5,2,2,有,有,51200000,240409,,0.0,0,其他增建;,RPWRMLMJKHGGFFA97DA,188.37,0.0,24.6,有,
大安區,房地(土地+建物),復興南路二段1~30號,7.06,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1100107,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731109,121.11,3,2,2,有,無,31500000,260094,,0.0,0,陽台外推;,RPOPMLLLJHGGFFA96DA,89.73,0.0,13.25,有,030
大安區,房地(土地+建物),忠孝東路三段181~210號,19.58,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,,,1091203,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,107.19,3,2,2,有,有,26880000,250770,,0.0,0,陽台外推;其他增建;,RPTOMLMKJHGGFFA37DA,67.6,0.0,10.46,有,
信義區,房地(土地+建物),虎林街70巷1~30號,39.63,都市：其他:第三種住宅區。,,,1091230,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710622,107.12,3,2,1,有,有,18000000,168036,,0.0,0,,RPXNMLSKKHGGFDA18DA,88.04,0.0,11.21,無,
北投區,房地(土地+建物)+車位,福美路151~180號,48.26,都市：其他:市民住宅區。,,,1091205,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061116,195.53,4,2,2,有,有,24100000,123255,坡道平面,43.04,0,,RPQQMLSJKHGGFEA77DA,96.95,1.28,15.58,有,031
北投區,房地(土地+建物),大業路300巷1~30號,36.25,都市：其他:第三種住宅區。,,,1091221,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670417,110.71,4,2,2,有,無,13800000,124650,,0.0,0,陽台外推;其他增建;,RPSQMLSJKHGGFEA97DA,102.67,0.0,8.04,無,032
士林區,房地(土地+建物),天母東路8巷30弄1~30號,28.15,都市：其他:道路用地(公共設施用地)。66/1/12,,,1100105,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721210,98.62,3,2,2,有,無,17500000,177449,,0.0,0,其他增建;,RPVQMLSJKHGGFEA28DA,87.09,0.0,11.53,無,
內湖區,房地(土地+建物),康寧路三段165巷23弄1~30號,29.1,都市：其他:第三種住宅區。,,,1091213,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731218,109.37,3,2,2,有,無,16700000,152693,,0.0,0,陽台外推;其他增建;,RPPNMLTJKHGGFCA27DA,90.75,0.0,9.39,無,
內湖區,房地(土地+建物),康樂街136巷3弄1~30號,6.09,都市：其他:第一種商業區。,,,1100117,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0850705,49.78,0,0,0,無,有,6150000,123544,,0.0,0,陽台外推;其他增建;,RPORMLSJKHGGFCA47DA,23.43,5.27,6.57,有,
中山區,房地(土地+建物),松江路421~450號,26.85,都市：其他:第三之二種住宅區。,,,1100111,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0730330,125.14999999999999,1,2,1,有,無,24230000,193608,,0.0,0,陽台外推;其他增建;,RPTPMLNJKHGGFCA27DA,107.66,0.0,12.28,有,
內湖區,房地(土地+建物)+車位,內湖路一段1~30號,25.81,都市：其他:第三之一種住宅區。,,,1090804,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071109,202.14,2,2,2,有,有,59280000,330641,坡道平面,33.74,3600000,含傢俱設備費;,RPPNMLOKJHGGFCA76DA,96.98,5.7,10.05,有,
內湖區,房地(土地+建物),康樂街136巷30弄1~30號,18.39,都市：其他:第三種住宅區。,,,1090720,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,99.12,3,2,1,有,有,16600000,167474,,0.0,0,,RPWOMLPKJHGGFCA67DA,65.06,0.0,7.25,有,
萬華區,房地(土地+建物)+車位,桂林路91~120號,6.62,都市：其他:第四種商業區。,,,1100109,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,105.13,2,2,1,有,有,17500000,178767,坡道機械,13.95,1200000,,RPRPMLPJKHGGFBA17DA,49.43,8.92,2.78,有,
萬華區,房地(土地+建物),富民路145巷15弄31~60號,16.0,都市：其他:第三種住宅區。,,,1091203,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630910,61.72,2,2,1,有,無,6700000,108555,,0.0,0,,RPXOMLOJKHGGFBA57DA,59.68,0.0,2.04,無,
萬華區,房地(土地+建物),環河南路二段5巷1~30號,16.69,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1091210,土地1建物2車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670222,81.5,3,2,2,有,無,9380000,115092,,0.0,0,其他增建;,RPVNMLSLJHGGFBA77DA,72.05,0.0,0.0,有,
萬華區,房地(土地+建物)+車位,桂林路151~180號,13.21,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1091220,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940729,151.46,3,2,2,有,有,21500000,141952,坡道機械,17.26,0,,RPUOMLTLJHGGFBA87DA,88.99,0.0,9.51,有,
文山區,房地(土地+建物),羅斯福路五段176巷61~90號,38.0,都市：其他:第三種住宅區。,,,1100110,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,112.84,3,2,1,有,無,18200000,161290,,0.0,0,,RPSOMLPJKHGGFAA07DA,112.84,0.0,0.0,無,
萬華區,房地(土地+建物),漢口街二段61~90號,0.41,都市：其他:第四種商業區。,,,1091122,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850106,38.08,1,1,1,有,有,5600000,147059,,0.0,0,,RPSOMLQLJIPFFBA28DA,23.71,0.0,3.51,有,033
文山區,房地(土地+建物),景興路181~210號,5.54,都市：其他:第三種商業區。,,,1100131,土地1建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0831210,61.61,1,2,1,有,有,11000000,178542,,0.0,0,,RPPNMLQKKHGGFAA86DA,41.72,0.0,4.36,有,
中正區,房地(土地+建物)+車位,重慶南路二段61~90號,13.98,都市：其他:第三種住宅區。,,,1060811,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090811,108.93,2,2,1,有,無,31500000,309932,坡道機械,12.78,1700000,預售屋、或土地及建物分次登記案件;,RPQNMLRKKHGGFAA07DA,53.23,2.76,8.7,有,
中正區,房地(土地+建物)+車位,重慶南路二段61~90號,16.59,都市：其他:第三種住宅區。,,,1060528,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1090811,126.91,2,2,2,有,無,34580000,288093,坡道機械,12.78,1700000,預售屋、或土地及建物分次登記案件;,RPXPMLRKKIPFFAA88DA,66.35,3.74,6.71,有,
文山區,房地(土地+建物),恆光街51巷1~30號,39.31,都市：其他:第三種住宅區。,,,1100109,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790214,112.68,3,2,2,有,無,15610000,138534,,0.0,0,其他增建;,RPXOMLTKJHGGFAA97DA,90.53,2.71,9.9,無,
文山區,房地(土地+建物)+車位,新光路一段181~210號,38.16,都市：其他:第三之一種住宅區。,,,1091220,土地1建物1車位2,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020227,254.18,3,2,2,有,有,43000000,169171,升降機械,27.3,0,陽台外推;其他增建;,RPWOMLPLJHGGFAA57DA,114.3,14.6,12.89,有,034
中正區,房地(土地+建物)+車位,中華路一段95巷1~30號,23.58,都市：其他:第四種商業區。,,,1100109,土地1建物1車位2,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050622,359.56,0,0,0,無,無,77770000,265273,坡道平面,91.27,6600000,,RPSOMLSKJHGGFBA47DA,150.33,2.72,30.1,有,
萬華區,房地(土地+建物),和平西路三段361~390號,4.84,都市：其他:第三種住宅區。,,,1100112,土地2建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700706,34.0,1,1,1,有,有,4250000,125000,,0.0,0,,RPWOMLKLJHGGFBA17DA,24.02,0.0,0.0,有,
萬華區,房地(土地+建物),昆明街31~60號,8.19,都市：其他:第四種商業區。,,,1091231,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761221,50.64,2,1,1,有,有,8680000,171406,,0.0,0,,RPTPMLPLJHGGFBA47DA,36.15,0.0,0.0,有,
內湖區,房地(土地+建物)+車位,金湖路363巷25弄1~30號,48.62,都市：其他:第二種住宅區。,,,1100116,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970416,135.55,2,2,1,有,有,24900000,213029,坡道平面,30.4,2500000,其他增建;,RPSNMLQKJHGGFCA27DA,58.07,7.47,7.5,有,
中山區,房地(土地+建物),林森北路451~480號,4.07,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100111,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981106,42.03,1,1,1,有,有,10000000,237925,,0.0,0,夾層;,RPSRMLKLJHGGFCA17DA,23.48,1.35,3.0,有,035
中山區,房地(土地+建物),林森北路541~570號,5.11,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100105,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670421,46.370000000000005,1,0,1,有,有,7310000,157645,,0.0,0,,RPPNMLOJKHGGFCA76DA,33.45,0.0,4.04,有,036
內湖區,房地(土地+建物)+車位,南京東路六段121~150號,21.72,都市：其他:第三種住宅區。,,,1100110,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,100.59,2,2,1,有,有,19800000,196839,坡道機械,8.62,0,陽台外推;其他增建;,RPXNMLLJKHGGFCA27DA,54.99,0.0,6.3,有,037
內湖區,房地(土地+建物)+車位,康寧路三段189巷21弄1~30號,16.94,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第壹種商業區)。,,,1091229,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020506,167.17000000000002,3,2,2,有,有,29500000,176467,坡道平面,39.65,0,,RPSPMLLJKHGGFCA96DA,74.31,7.16,5.53,有,038
內湖區,房地(土地+建物)+車位,潭美街571~600號,83.74,都市：其他:科技工業區(A區)(特不得作住宅使用)。,,,1100105,土地1建物2車位2,三層,九層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0931019,338.72,2,2,2,有,有,25000000,73807,坡道平面,71.3,0,親友、員工、共有人或其他特殊關係間之交易;,RPQNMLSJKHGGFCA27DA,153.47,3.25,0.0,有,
